CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.59944618348182	0.601673489044064	0.57747411509752	0.599265591138936	0.593426438718998
2	0.614000233726773	0.607572747458221	0.614701414046979	0.607748042538273	0.611779829379455
3	0.643893740007379	0.627536588365515	0.651026933956463	0.648813184110196	0.648813184110196
4	0.591279005828659	0.575937534367096	0.597547564060266	0.576927306719455	0.578411965247993
5	0.617827983447042	0.621686612235768	0.606979085113522	0.61956157029415	0.628341348842411
6	0.617536071032186	0.62630410654828	0.625638179800222	0.621753607103219	0.623973362930078
7	0.581451141018139	0.588823873610298	0.564131070801638	0.585956699824459	0.587419543592744
8	0.587468557054654	0.591298879487766	0.601303453007089	0.595300708895495	0.589869654699291
9	0.62112676056338	0.602464788732394	0.619600938967136	0.604225352112676	0.61443661971831
10	0.613216656608328	0.606095353047676	0.61937235968618	0.596922148461074	0.604646952323476
11	0.602757311899978	0.59410582719357	0.6124693011833	0.595110515740121	0.591035945523554
12	0.594990024384837	0.588782974950122	0.591664819330525	0.595433385058745	0.587231212591443
13	0.606410256410256	0.615268065268065	0.600932400932401	0.622668997668998	0.622843822843823
14	0.599206812084451	0.58579260468914	0.622652513705821	0.6063804969089	0.58229324623819
15	0.581147852527556	0.57912073989611	0.574559736475358	0.57912073989611	0.57722032180413
16	0.615569464625014	0.623896278082039	0.587850676204314	0.626187548899072	0.617022465630938
17	0.603356056633456	0.598531725222863	0.605138961719979	0.598531725222863	0.59580492920818
18	0.540067427385892	0.543438796680498	0.543827800829875	0.538122406639004	0.542142116182573
19	0.651357875678938	0.651538925769463	0.670307785153893	0.63971031985516	0.642908871454436
20	0.625029363401456	0.623091378905332	0.626791167488842	0.623796100540287	0.611404745125675
21	0.620928697183099	0.621808978873239	0.588358274647887	0.621368838028169	0.613006161971831
22	0.612303927021916	0.61430637445767	0.611413950383802	0.612748915340972	0.610412726665925
23	0.620909766980664	0.59091472483887	0.634667823500248	0.615208230044621	0.609506693108577
24	0.577596474511672	0.582241543592187	0.557825154835636	0.578191996188661	0.579859456884231
25	0.59580345597743	0.583460679440461	0.602974021394146	0.584401081462325	0.583695779945927
