CoxGLM_0	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.666441644164416	0.65946594659466	0.606885688568857	0.644014401440144	0.652640264026403
2	0.693657319042725	0.692042284539715	0.708486272206724	0.690427250036705	0.695859638819557
3	0.702782398306366	0.705050657795252	0.698548313927113	0.695070316044155	0.702328746408589
4	0.680164630908125	0.670738183749336	0.670074349442379	0.668613913967074	0.6682156133829
5	0.618716366977294	0.61064444152776	0.599159994749967	0.61064444152776	0.616091350570941
6	0.679807029634735	0.679462439696761	0.648862853204686	0.663611302549966	0.673053066850448
7	0.672613929492691	0.663083978217254	0.653697334479794	0.670249355116079	0.666595012897678
8	0.693853911147452	0.687994003815754	0.679067865903516	0.6873126192423	0.697397110929409
9	0.65821868211441	0.655322230267922	0.666690803765387	0.635264301230992	0.654018826937002
10	0.618102189781022	0.613941605839416	0.615839416058394	0.614525547445255	0.608175182481752
11	0.690299572039943	0.690014265335235	0.688231098430813	0.695720399429387	0.699001426533523
12	0.644074462506555	0.64394336654431	0.630047194546408	0.623557944415312	0.64001048767698
13	0.701595199765842	0.708619932679643	0.691789843406995	0.702034245572955	0.706571052246451
14	0.63778563656148	0.639009793253536	0.646490750816104	0.607793797606094	0.617519042437432
15	0.612643321970871	0.603346761698172	0.609079640533003	0.596606755500465	0.609699411217849
16	0.688019297775395	0.681050656660413	0.616255695523988	0.683328866255696	0.690163495041544
17	0.644881225129627	0.639635837453274	0.639334378391414	0.622754129989147	0.636681538647052
18	0.621349039857996	0.621026303049863	0.610940777795708	0.607390672906245	0.6179603033726
19	0.682535996284255	0.68052330082056	0.658228827991949	0.661557516643443	0.671698405325902
20	0.724836125273125	0.702330662782229	0.664311726147123	0.706190823015295	0.714930808448653
21	0.644341495698213	0.652283256121774	0.632495036399735	0.628722700198544	0.632561217736598
22	0.634983277591973	0.624080267558528	0.635719063545151	0.625551839464883	0.632307692307692
23	0.711435775734203	0.704983684366657	0.705354494215366	0.698976564817562	0.705947789973302
24	0.646547850831212	0.651565074135091	0.655833458139883	0.642429234686236	0.647895761569567
25	0.671347907919502	0.66193716519473	0.659041552048646	0.649703199652526	0.666859707543072
